j_gene,cdr3_length,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
IGHJ0-7IA7,27,9.163665001210474e-05,0.000796234990754,0.0034314680541588,0.011321368786394,0.0293345620065354,0.0634560919705451,0.1198367390715287,0.2015090339911039,0.3057167662441378,0.4259561803300256,0.5495800446747813,0.665460997170615,0.764651495346277,0.8436038121372894,0.9022910362970216,0.9427214204986034,0.968698300013016,0.9842411774508072,0.9927529482658004,0.9969863415730976,0.9988857855210744,0.9996332453761936,0.9998923117702956,0.9999721827323644,0.999992836845762,0.999998729382412,0.9999999092126508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,30,1.3009536624012728e-05,0.000132896644345,0.0006838177367049,0.0024854402559964,0.0072995990304721,0.0182796090397084,0.0403966548348916,0.0795531504375929,0.1412399067833439,0.2272940711226848,0.3355051123783111,0.4575700309606045,0.5810296191103893,0.6938070836721547,0.7890869140501193,0.8626400563111115,0.9156002508876724,0.9511191023805662,0.9732437460407882,0.9864296349380752,0.9936556291919432,0.9972986346583528,0.9989562985664306,0.9996427851170548,0.9998993918724676,0.9999748572360746,0.9999952175367266,0.99999900320871,0.9999999146391764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,33,1.0482655855279452e-05,9.484518113363509e-05,0.0004071998810392,0.0013309071156421,0.0034570648440198,0.0080931238614622,0.0171780260754969,0.0345006964396246,0.0647144417971579,0.1133749672910139,0.1836588740353998,0.2761254216700218,0.3864617952725745,0.5052150400614156,0.6223530764121905,0.7275656014061803,0.8135855342572528,0.8795843001273053,0.9262550357566816,0.9573399796068568,0.9767080693658392,0.9880330901176836,0.9942827750965224,0.9974929304048272,0.9990144288850834,0.9996472973339366,0.9998912223507008,0.9999699998991104,0.999992206268266,0.999998120305859,0.9999998327999652,0.9999999581999912,0.9999999581999912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,36,1.1162722636649732e-05,5.707941691244857e-05,0.0002934540087317,0.0009242866833426,0.0024140445218211,0.0053973449076285,0.0104711796575825,0.0194040432533651,0.0345809579355533,0.0595348574321907,0.0993660857169325,0.1578060610555923,0.2362771156627463,0.3330554989507838,0.4414622632273038,0.5540939326886655,0.661287878551576,0.755806022794265,0.8330362154128301,0.8917979803165094,0.9334212461864416,0.9613127352281156,0.9788765733435952,0.9891350189031574,0.9947869657980516,0.9976692900424442,0.9990478327461548,0.9996516774534332,0.9998784123680696,0.9999587148185344,0.9999903344066342,0.9999982319047944,0.9999998737343676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,39,7.532303458066447e-06,8.246655380342392e-05,0.0003944557239782,0.0011807635420536,0.0030172443993639,0.0061754174011468,0.0109056179692197,0.0174952500516612,0.0269811510144548,0.0408151001179102,0.0617572326393197,0.0931661095139555,0.1392508118927312,0.2024765211594208,0.2824119411869472,0.3757517315251689,0.47806910531228,0.5820133882155041,0.6804338212507436,0.7679344837695533,0.8400867832854537,0.8954315971706158,0.9351186301218508,0.961935587950576,0.9790863813722342,0.989228628505614,0.9948318262018792,0.9977263705992208,0.9990835877770168,0.999670539809531,0.999888255375764,0.9999671388220184,0.999990384457494,0.99999770337799,0.9999996543265892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,42,4.65727191685756e-06,7.814003217408854e-05,0.0003765442753547,0.0012101342036808,0.0032072927899737,0.0065954056720642,0.011851563233516,0.0188560872638509,0.0275332863167929,0.0384265278270564,0.0523739620262354,0.0722746622289376,0.1012475041229241,0.1428153131698207,0.1982270943096594,0.2680228185579999,0.3507937997134949,0.4438145448035226,0.5425281225110923,0.6407757463967251,0.7316920721948867,0.8099480789574732,0.8726320314035229,0.9191270219860096,0.9512802385232548,0.9721820086988072,0.9848928038906511,0.9923425003075148,0.9963267051569898,0.9983069584248604,0.9992915696091496,0.9997225905653904,0.9999009966243934,0.9999687573527752,0.9999925319728246,0.9999983168878174,0.9999996371237808,0.999999825518186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,45,1.1622582724844634e-06,2.5220426207160685e-05,0.0001513855896737,0.0005638542518284,0.0016462502880437,0.0040785974654369,0.0081670780352334,0.014080195700756,0.0217199347832442,0.0309760175269904,0.0416791418212771,0.0547178776580747,0.0717155866400521,0.0947938330522155,0.1275635736850226,0.1714091951791889,0.2275125212323927,0.2957782971416143,0.3747704633714572,0.4611370775067567,0.5532048895212849,0.6448767525423121,0.7314588114233562,0.8072676161115845,0.8697070790877188,0.916268716667345,0.9495001149160752,0.9710042494751764,0.9841129888166308,0.991699397126528,0.9958972062770036,0.998070916222051,0.9991209571174048,0.9996230475462052,0.999839026604604,0.9999314703612036,0.9999682233899132,0.9999890523839928,0.9999980224494186,0.9999997578678148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,48,4.2638047720437197e-07,9.655441045496992e-06,0.0001620806448355,0.0004364830774782,0.0012928389917295,0.0033116106394154,0.0069833889261413,0.0126197555031568,0.0199578286245611,0.0290863315838809,0.0395530394250476,0.0509335274852009,0.0643238672309231,0.0802345645134113,0.1009959579810085,0.1298430677583289,0.167600015351952,0.2158127121656955,0.2731143778643164,0.3394793169948635,0.4156386150091415,0.4986209938485129,0.5848490424240497,0.6699162778797115,0.750149262300934,0.8208446259407061,0.8779007485779375,0.9216019441062744,0.9528652722966974,0.9734453681956452,0.985815442739616,0.9925475119795116,0.9961618456273414,0.998069937303475,0.9991140885169536,0.999574741449574,0.9998434882798138,0.999925381948651,0.9999826323901454,0.9999963805097462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,51,1.0015762305928956e-06,1.1423717410865766e-05,3.838293718569587e-05,0.0001594317282761,0.0005984100067408,0.0016642044393343,0.0036322157110801,0.0071517883981148,0.0123044309596407,0.0190334708345941,0.0270107792697369,0.0367881473758509,0.0466348257065479,0.0572525195720836,0.069820191191776,0.0853399851056405,0.1063108469430738,0.134618192761464,0.172603653057577,0.2181957743100775,0.2732799906552124,0.3370199362632692,0.4090157293852701,0.4894693710399992,0.5753589597187401,0.6619066680890996,0.7457514444798569,0.8181345856534661,0.8782726886710769,0.9240725051078132,0.954395167024288,0.9749044431565228,0.9871076466211084,0.9939368686615012,0.9972374816807196,0.998914037065298,0.9995623155822138,0.9998533310829284,0.9999350212236924,0.9999725377373492,0.9999792862346892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,54,0.0,1.4066501919796186e-07,6.248825432622241e-06,0.0001957569599497,0.0003266706997012,0.000687699201386,0.0013791212742503,0.0033928704207402,0.0065755479772296,0.011379008117874,0.0167345697387715,0.0238342209167696,0.0317184016883908,0.0413444788817108,0.0506935678144081,0.0615092744976934,0.0741727016616869,0.0900364181307106,0.1122410224990984,0.1416195628851985,0.1792032682163422,0.222863573610504,0.2768460734395505,0.3387637638820962,0.4102520527336317,0.4879569730433069,0.5742927708260792,0.662126499898539,0.746126562969467,0.817973412518005,0.8763478466464677,0.9224961635109524,0.9542137600847356,0.9744113825126312,0.986610144380276,0.9934360437331428,0.9968435744734444,0.998468597897115,0.9993595969911832,0.9998096128669748,0.9999319222657268,0.999971664870761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,57,0.0,0.0,1.0048688921667536e-05,4.118496508295048e-05,0.0001099293715144,0.0002347013028373,0.0006022194974778,0.0010107131818628,0.0024175421547812,0.0036460735954746,0.0074176807386564,0.0117841578563671,0.0169412793609155,0.0245935304824212,0.0314821841546125,0.0417029625337996,0.0508945814955411,0.0636165907037696,0.0789662909406155,0.0984500480549761,0.1234821694771148,0.1511138261001872,0.1894293175235238,0.2322269886947812,0.2838121991831752,0.3452143973972926,0.4144509701458991,0.4855700700939216,0.5636515029192464,0.6459864826045231,0.7228044765443427,0.7937271424769524,0.8560118824439283,0.9059075196252774,0.9444191793268653,0.9698379153295832,0.984619483163176,0.9922583758357826,0.9967553280339884,0.9986888004841056,0.9997102289191538,0.999855114459577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,60,0.0,0.0,0.0,0.0,0.0007382798080472,0.0014765596160944,0.0018456995201181,0.0039869073144679,0.0057589752047941,0.0105587757121651,0.0153585762195361,0.0220786896318811,0.0296107144820652,0.038545667318552,0.0499173362236202,0.0598124455125939,0.0790862609269338,0.1010186690542949,0.1294502957046252,0.1582490987488513,0.2035894928646041,0.2508492181302671,0.3029116891684927,0.3767583233194316,0.4410024111904369,0.5257779427126285,0.6114370537923235,0.6907471548738249,0.7738949365000826,0.8398374606316219,0.8907905484476489,0.9297043739151608,0.958354931944739,0.9800634999175326,0.9928371150538394,0.9964558642193476,0.9979324238354422,0.9994089834515366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-7IA7,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002418964683115,0.0016918729798139,0.003785971874569,0.0073300472808266,0.0105520614954577,0.0144983628166565,0.0201365371176691,0.0277084808668073,0.0345561375093778,0.0417258553435747,0.0512315685408384,0.0611409099514103,0.0736267408949935,0.0956182850358404,0.1150333396436759,0.1493503852814763,0.187291671048849,0.2358623784382603,0.2970834531129855,0.3748955872007554,0.4637491849140742,0.5654894371875504,0.6573203480504547,0.7506884116400113,0.8334158352205933,0.8945525382769025,0.9432062149863626,0.9656801497654656,0.983001105478546,0.9907347809726808,0.9947626493155616,0.9986301882118126,0.999436042340062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-OHJS,12,0.0009714518141278,0.0183483696942364,0.0692112186287,0.1630956212441488,0.2925498311607146,0.4538098636218623,0.6362121128453603,0.7938991266849706,0.9129247520200918,0.9711156518903432,0.9930171669476304,0.9985435516288512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-OHJS,15,0.0024615770340577,0.0163524857503115,0.0533686728616949,0.1269472749561064,0.2400117208687269,0.3861324154407675,0.5496945378518576,0.698618654242085,0.8156486027496437,0.8982719432578384,0.9508636343378144,0.9812782995699576,0.9945864454035892,0.9988678537566292,0.9998935828918066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-OHJS,18,0.0026862600239185,0.013858688375182,0.0419384222005806,0.0976089381753636,0.1848811405999768,0.3039108620792479,0.4360421904879725,0.5657817380059793,0.6894352453630266,0.7978029657258027,0.8791532051726003,0.932305829982615,0.96585392558138,0.984845349065614,0.9942622283173674,0.9981363391650976,0.9996045999368708,0.9999622870871416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-OHJS,21,0.0012771208329411,0.0074202239360752,0.0258191757085179,0.0642664248376659,0.1270772655015982,0.2153836866667508,0.3257183706840946,0.4484495627706414,0.5749410162831708,0.6923145263026295,0.7905222808013415,0.8688771225088384,0.924979870456612,0.9599836813170636,0.9800231548778162,0.9908633894603672,0.9965131831513196,0.9989494615233584,0.999749801893466,0.9999756259533874,0.9999976932467448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-OHJS,24,0.0003702982817558,0.0019612502570439,0.0070647841313577,0.0198213047904871,0.0481578913383571,0.0975555942418745,0.1738698035729331,0.2755594436985112,0.3955880010620935,0.5219839235150391,0.6443094995955589,0.751478283976525,0.8374622037487496,0.9003622590598718,0.9437255120264288,0.9705949256920228,0.9856665400044702,0.993500335440737,0.9974734394215372,0.9991685585887398,0.9997677069968252,0.9999509052850049,0.9999944484776644,0.9999993212369948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-OHJS,27,0.0001815926450272,0.0011712804500278,0.004192260779049,0.0116686202238744,0.0279909900446683,0.0603803078779351,0.1161215381499678,0.1981088123138333,0.3045937124119574,0.4260737296280101,0.5490398597657521,0.6637908170986612,0.7622747522549608,0.8408918079029271,0.8992966196441678,0.9399042166996114,0.9663886287373876,0.9826063980875164,0.991704254294371,0.99625191218106,0.9985067543541865,0.9994878920057234,0.9998497860110432,0.999969491987715,0.9999938369655104,0.9999995862456544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-OHJS,30,8.172145108517614e-05,0.0003524696171191,0.0013190385492301,0.0040522343719484,0.0104577623194104,0.0235589253209555,0.0486509719517419,0.0915764891207618,0.1588569160364574,0.2523080896740747,0.3676743257770324,0.4943744111869115,0.618549533568162,0.7281874546784751,0.8170785392526753,0.883360604938921,0.929916309745382,0.9598845752873107,0.9781089186896618,0.9887511498722612,0.9947097878252866,0.9977018399614468,0.999097326866056,0.9996601971929516,0.9998880027355852,0.999969605239192,0.9999938760061438,0.9999991630138456,0.999999871217018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-OHJS,33,1.605987546422627e-05,0.000145408954459,0.0006219891119638,0.0020072333981722,0.0051576123060722,0.0116506730989852,0.0238747546949514,0.0463183299088135,0.0839489963411683,0.1425978361267993,0.2254219699570447,0.3306365484810881,0.4523787684279043,0.5775148046990364,0.6933466021771489,0.7906554597727111,0.8646927514646686,0.9167206108069216,0.9511130960153414,0.9725366401840564,0.9853200989295898,0.9924670218302114,0.9963968119447986,0.9983784576903036,0.9993261981517632,0.9997496650276708,0.9999076526951896,0.9999736728872132,0.9999913078886856,0.9999984340729784,0.9999996635425472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-OHJS,36,1.3627261777745545e-05,0.0001001123795169,0.0004316932670883,0.0013959317054734,0.0035667741821908,0.0077759999560359,0.0154490034133818,0.0282724953127558,0.0492220317949266,0.0824427365472076,0.1329409579881151,0.204504552281492,0.296976030716882,0.4064233310990467,0.5243391264592411,0.640730943347218,0.7448283022683325,0.8297947200494644,0.8929863097919116,0.9362890401427026,0.9639275520581048,0.9804681104167632,0.989878835747262,0.9949834995039932,0.9976564330008816,0.9989644138565836,0.9995725176188156,0.9998442899066712,0.9999420904411336,0.9999779055822692,0.9999940907436768,0.9999982091427886,0.9999994881087082,0.9999999573106294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ0-OHJS,39,1.7219475223636344e-05,0.0001403023571242,0.0005557026399175,0.0016772996704676,0.0040359276404255,0.0080559815679686,0.0143882053014764,0.023512172778377,0.0366660072377668,0.0557869761539709,0.0840686794427315,0.1260922840722151,0.1854824575616523,0.2644866453809082,0.3600539057278393,0.467457265595618,0.5783752665857765,0.6842806136498861,0.7776681691273152,0.8534095482079734,0.9093161687026748,0.9470460196837798,0.970575076822538,0.9844133696626776,0.99218538866695,0.996322262514387,0.9983893829706098,0.999308212564981,0.9997185351304968,0.999888665298537,0.9999517532433632,0.9999849676135116,0.9999946654745075,0.9999994342289846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
